TextSentence,EAFPath
Yo duermo temprano,/home/ubuntu/repositories/datasets/PUCP_305/DORMIR/DORMIR_ORACION_1.eaf
Conducía por la vía de doble sentido.,/home/ubuntu/repositories/datasets/PUCP_305/CONDUCIR/CONDUCIR_ORACION_1.eaf
Me aburre salir a trabajar,/home/ubuntu/repositories/datasets/PUCP_305/ABURRIDO/ABURRIDO_ORACION_1.eaf
"Para mí, es fácil engañar.",/home/ubuntu/repositories/datasets/PUCP_305/ENGAÑAR/ENGAÑAR_ORACION_2.eaf
"Para mí, es fácil engañar.",/home/ubuntu/repositories/datasets/PUCP_305/ENGAÑAR/ENGAÑAR_ORACION_2.eaf
Yo ví a mi hijo mirar mucho el televisior.,/home/ubuntu/repositories/datasets/PUCP_305/HIJO/HIJO_ORACION_1.eaf
"Cuando termina mi turno, voy caminando a mi casa.",/home/ubuntu/repositories/datasets/PUCP_305/CASA/CASA_ORACION_1.eaf
"Cuando termina mi turno, voy caminando a mi casa.",/home/ubuntu/repositories/datasets/PUCP_305/CASA/CASA_ORACION_1.eaf
"Cuando termina mi turno, voy caminando a mi casa.",/home/ubuntu/repositories/datasets/PUCP_305/CASA/CASA_ORACION_1.eaf
Tú cambiaste y engordaste,/home/ubuntu/repositories/datasets/PUCP_305/ENGORDAR/ENGORDAR_ORACION_1.eaf
Tú cambiaste y engordaste,/home/ubuntu/repositories/datasets/PUCP_305/ENGORDAR/ENGORDAR_ORACION_1.eaf
"Yo caminaba y me choqué con alguien, le dije en gesto como pedir disculpa y seguimos nuestro caminos cada uno a lo suyo.",/home/ubuntu/repositories/datasets/PUCP_305/CHOCAR/CHOCAR_ORACION_1.eaf
"Yo caminaba y me choqué con alguien, le dije en gesto como pedir disculpa y seguimos nuestro caminos cada uno a lo suyo.",/home/ubuntu/repositories/datasets/PUCP_305/CHOCAR/CHOCAR_ORACION_1.eaf
Vi a una cuna moviendose solito como si el fantasma existiera.,/home/ubuntu/repositories/datasets/PUCP_305/CUNA/CUNA_ORACION_2.eaf
Vi a una cuna moviendose solito como si el fantasma existiera.,/home/ubuntu/repositories/datasets/PUCP_305/CUNA/CUNA_ORACION_2.eaf
Vi a una cuna moviendose solito como si el fantasma existiera.,/home/ubuntu/repositories/datasets/PUCP_305/CUNA/CUNA_ORACION_2.eaf
"Conversamos y no estuvimos de acuerdo, entonces no me convenció. Quedamos igual y fin.",/home/ubuntu/repositories/datasets/PUCP_305/IGUAL/IGUAL_ORACION_5.eaf
Yo quiero ir de viaje en carro para ver el atardecer.,/home/ubuntu/repositories/datasets/PUCP_305/CAER/CAER_ORACION_2.eaf
Yo quiero ir de viaje en carro para ver el atardecer.,/home/ubuntu/repositories/datasets/PUCP_305/CAER/CAER_ORACION_2.eaf
¿Tú estás bien?,/home/ubuntu/repositories/datasets/PUCP_305/ESTAR-BIEN/ESTAR-BIEN_ORACION_3.eaf
Después tomo el examen,/home/ubuntu/repositories/datasets/PUCP_305/DESPUES/DESPUES_ORACION_3.eaf
Después tomo el examen,/home/ubuntu/repositories/datasets/PUCP_305/DESPUES/DESPUES_ORACION_3.eaf
Terminé mi graduación a los 12 años.,/home/ubuntu/repositories/datasets/PUCP_305/DOCE/DOCE_ORACION_1.eaf
Terminé mi graduación a los 12 años.,/home/ubuntu/repositories/datasets/PUCP_305/DOCE/DOCE_ORACION_1.eaf
Terminé mi graduación a los 12 años.,/home/ubuntu/repositories/datasets/PUCP_305/DOCE/DOCE_ORACION_1.eaf
"Oye, ¿Es ella tu esposa? Oh, no puede ser, eres un cornudo.",/home/ubuntu/repositories/datasets/PUCP_305/CORNUDO/CORNUDO_ORACION_1.eaf
Yo viajé en avión a 12 países.,/home/ubuntu/repositories/datasets/PUCP_305/DOCE/DOCE_ORACION_3.eaf
Yo veo a mi amigo sudar mucho.,/home/ubuntu/repositories/datasets/PUCP_305/SUDAR/SUDAR_ORACION_2.eaf
Yo veo a mi amigo sudar mucho.,/home/ubuntu/repositories/datasets/PUCP_305/SUDAR/SUDAR_ORACION_2.eaf
Después te doy,/home/ubuntu/repositories/datasets/PUCP_305/DESPUES/DESPUES_ORACION_1.eaf
"¡Yo había visto un libro aquí!No sé, pero allí hay algunos libros.",/home/ubuntu/repositories/datasets/PUCP_305/ALGUNOS/ALGUNOS_ORACION_2.eaf
A mi hijo le encanta comer arroz chaufa,/home/ubuntu/repositories/datasets/PUCP_305/HIJO/HIJO_ORACION_3.eaf
A mi hijo le encanta comer arroz chaufa,/home/ubuntu/repositories/datasets/PUCP_305/HIJO/HIJO_ORACION_3.eaf
A mi hijo le encanta comer arroz chaufa,/home/ubuntu/repositories/datasets/PUCP_305/HIJO/HIJO_ORACION_3.eaf
"¿Algún problema?No sé, pero para algunos sí.",/home/ubuntu/repositories/datasets/PUCP_305/ALGUNOS/ALGUNOS_ORACION_1.eaf
Veo a mi sobrina dormida en su cuna.,/home/ubuntu/repositories/datasets/PUCP_305/CUNA/CUNA_ORACION_1.eaf
Estuve leyendo un libro sobre historia del Perú.,/home/ubuntu/repositories/datasets/PUCP_305/HISTORIA/HISTORIA_ORACION_1.eaf
Estuve leyendo un libro sobre historia del Perú.,/home/ubuntu/repositories/datasets/PUCP_305/HISTORIA/HISTORIA_ORACION_1.eaf
Estuve leyendo un libro sobre historia del Perú.,/home/ubuntu/repositories/datasets/PUCP_305/HISTORIA/HISTORIA_ORACION_1.eaf
"No sabía qué dibujar, estuve pensando, tuve una idea, la dibujé y di el dibujo.",/home/ubuntu/repositories/datasets/PUCP_305/IDEA/IDEA_ORACION_1.eaf
"No sabía qué dibujar, estuve pensando, tuve una idea, la dibujé y di el dibujo.",/home/ubuntu/repositories/datasets/PUCP_305/IDEA/IDEA_ORACION_1.eaf
"Leí el nombre de la persona y me di cuenta que no vino, entonces faltó.",/home/ubuntu/repositories/datasets/PUCP_305/FALTAR/FALTAR_ORACION_2.eaf
"Leí el nombre de la persona y me di cuenta que no vino, entonces faltó.",/home/ubuntu/repositories/datasets/PUCP_305/FALTAR/FALTAR_ORACION_2.eaf
"Leí el nombre de la persona y me di cuenta que no vino, entonces faltó.",/home/ubuntu/repositories/datasets/PUCP_305/FALTAR/FALTAR_ORACION_2.eaf
Papá dijo que él me contará de su vida.,/home/ubuntu/repositories/datasets/PUCP_305/CONTAR/CONTAR_ORACION_2.eaf
Papá dijo que él me contará de su vida.,/home/ubuntu/repositories/datasets/PUCP_305/CONTAR/CONTAR_ORACION_2.eaf
Papá dijo que él me contará de su vida.,/home/ubuntu/repositories/datasets/PUCP_305/CONTAR/CONTAR_ORACION_2.eaf
Papá dijo que él me contará de su vida.,/home/ubuntu/repositories/datasets/PUCP_305/CONTAR/CONTAR_ORACION_2.eaf
Yo vi muchos niños pero hay pocos como 10.,/home/ubuntu/repositories/datasets/PUCP_305/DIEZ/DIEZ_ORACION_1.eaf
Yo vi muchos niños pero hay pocos como 10.,/home/ubuntu/repositories/datasets/PUCP_305/DIEZ/DIEZ_ORACION_1.eaf
Yo vi muchos niños pero hay pocos como 10.,/home/ubuntu/repositories/datasets/PUCP_305/DIEZ/DIEZ_ORACION_1.eaf
Mi cuerpo está sucio. ,/home/ubuntu/repositories/datasets/PUCP_305/CUERPO/CUERPO_ORACION_1.eaf
Mi cuerpo está sucio. ,/home/ubuntu/repositories/datasets/PUCP_305/CUERPO/CUERPO_ORACION_1.eaf
Él es una persona pequeña.,/home/ubuntu/repositories/datasets/PUCP_305/PERSONA-PEQUEÑA/PERSONA-PEQUEÑA_ORACION_1.eaf
Hoy es sábado.,/home/ubuntu/repositories/datasets/PUCP_305/HOY/HOY_ORACION_1.eaf
¿Cuántos huevos hay ahí? Hay dieciocho,/home/ubuntu/repositories/datasets/PUCP_305/DIECIOCHO/DIECIOCHO_ORACION_3.eaf
Se cruzan dos combis en la pista.,/home/ubuntu/repositories/datasets/PUCP_305/COMBI/COMBI_ORACION_1.eaf
Un carro grande va por una vía de doble sentido.,/home/ubuntu/repositories/datasets/PUCP_305/CAMION/CAMION_ORACION_1.eaf
"Oye te demoraste mucho, pues esperé muchísimo.",/home/ubuntu/repositories/datasets/PUCP_305/ESPERAR/ESPERAR_ORACION_2.eaf
Estamos vestidos igual,/home/ubuntu/repositories/datasets/PUCP_305/IGUAL/IGUAL_ORACION_2.eaf
Los barcos se cruzan.,/home/ubuntu/repositories/datasets/PUCP_305/BARCO/BARCO_ORACION_1.eaf
Estoy buscando mis zapatos y no encontré nada. - Está debajo de ahí.,/home/ubuntu/repositories/datasets/PUCP_305/DEBAJO/DEBAJO_ORACION_2.eaf
Estoy buscando mis zapatos y no encontré nada. - Está debajo de ahí.,/home/ubuntu/repositories/datasets/PUCP_305/DEBAJO/DEBAJO_ORACION_2.eaf
Busco aretes que está desaparecido. -Está debajo de ahí.,/home/ubuntu/repositories/datasets/PUCP_305/DEBAJO/DEBAJO_ORACION_3.eaf
"Me falta poco para mi cumpleanos, cuando termine ya voy a cumplir 14 años de edad.",/home/ubuntu/repositories/datasets/PUCP_305/CATORCE/CATORCE_ORACION_1.eaf
"Me falta poco para mi cumpleanos, cuando termine ya voy a cumplir 14 años de edad.",/home/ubuntu/repositories/datasets/PUCP_305/CATORCE/CATORCE_ORACION_1.eaf
"Me falta poco para mi cumpleanos, cuando termine ya voy a cumplir 14 años de edad.",/home/ubuntu/repositories/datasets/PUCP_305/CATORCE/CATORCE_ORACION_1.eaf
"Ahí, dame el pan de ahí, ahí.",/home/ubuntu/repositories/datasets/PUCP_305/AHI/AHI_ORACION_1.eaf
Ahí están diecinueve peces,/home/ubuntu/repositories/datasets/PUCP_305/DIECINUEVE/DIECINUEVE_ORACION_1.eaf
"Mira, tú, escóndete, por favor.",/home/ubuntu/repositories/datasets/PUCP_305/ESCONDER/ESCONDER_ORACION_1.eaf
Yo viajo desde lejos y llego a esta hermosa ciudad.,/home/ubuntu/repositories/datasets/PUCP_305/CIUDAD/CIUDAD_ORACION_1.eaf
Yo viajo desde lejos y llego a esta hermosa ciudad.,/home/ubuntu/repositories/datasets/PUCP_305/CIUDAD/CIUDAD_ORACION_1.eaf
¿Estos paquete cuantos hay por ahí?,/home/ubuntu/repositories/datasets/PUCP_305/CONTAR-NUMEROS/CONTAR-NUMEROS_ORACION_2.eaf
¿Estos paquete cuantos hay por ahí?,/home/ubuntu/repositories/datasets/PUCP_305/CONTAR-NUMEROS/CONTAR-NUMEROS_ORACION_2.eaf
"Quieres zapatos, te gusta este y este, ¿Cuál de ellos?",/home/ubuntu/repositories/datasets/PUCP_305/CUAL/CUAL_ORACION_1.eaf
Yo fui a ver a esta clase del primer grado de primaria que tiene 14 niños.,/home/ubuntu/repositories/datasets/PUCP_305/CATORCE/CATORCE_ORACION_2.eaf
La ambulancia va por una vía de doble sentido.,/home/ubuntu/repositories/datasets/PUCP_305/AMBULANCIA/AMBULANCIA_ORACION_1.eaf
Mi tía dormía profundamente,/home/ubuntu/repositories/datasets/PUCP_305/DORMIR/DORMIR_ORACION_3.eaf
¿Cuántas sillas hay ahí? Ya están 16 sillas,/home/ubuntu/repositories/datasets/PUCP_305/DIECISEIS/DIECISEIS_ORACION_1.eaf
¿Cuántas sillas hay ahí? Ya están 16 sillas,/home/ubuntu/repositories/datasets/PUCP_305/DIECISEIS/DIECISEIS_ORACION_1.eaf
"Ya es mi hora de dormir, me voy a la cama.",/home/ubuntu/repositories/datasets/PUCP_305/CAMA/CAMA_ORACION_1.eaf
"Eso... le hice una interrogación acerca de esa casa, lo que me hizo dar cuenta que esa casa fue fundada hace mucho mientras lo escribía.",/home/ubuntu/repositories/datasets/PUCP_305/FUNDAR/FUNDAR_ORACION_1.eaf
Luego puedes ir al baño.,/home/ubuntu/repositories/datasets/PUCP_305/LUEGO/LUEGO_ORACION_2.eaf
Luego puedes ir al baño.,/home/ubuntu/repositories/datasets/PUCP_305/LUEGO/LUEGO_ORACION_2.eaf
"¿Cuántas paquetes deseas? Tres, ahi tiene. ",/home/ubuntu/repositories/datasets/PUCP_305/CONTAR-NUMEROS/CONTAR-NUMEROS_ORACION_4.eaf
"¿Cuántas paquetes deseas? Tres, ahi tiene. ",/home/ubuntu/repositories/datasets/PUCP_305/CONTAR-NUMEROS/CONTAR-NUMEROS_ORACION_4.eaf
Las bicicletas se cruzan.,/home/ubuntu/repositories/datasets/PUCP_305/BICICLETA/BICICLETA_ORACION_1.eaf
Las bicicletas se cruzan.,/home/ubuntu/repositories/datasets/PUCP_305/BICICLETA/BICICLETA_ORACION_1.eaf
"Agarro el polo y lo veo bonito. ¿Cuántos está este polo? a 40, pasu.",/home/ubuntu/repositories/datasets/PUCP_305/CUARENTA/CUARENTA_ORACION_1.eaf
Un carro de bomberos va por una vía de doble sentido.,/home/ubuntu/repositories/datasets/PUCP_305/CARRO-BOMBERO/CARRO-BOMBERO_ORACION_1.eaf
Un carro de bomberos va por una vía de doble sentido.,/home/ubuntu/repositories/datasets/PUCP_305/CARRO-BOMBERO/CARRO-BOMBERO_ORACION_1.eaf
"Mira, nos encontramos a las 9, por favor.",/home/ubuntu/repositories/datasets/PUCP_305/ENCONTRAR/ENCONTRAR_ORACION_1.eaf
"Fui el testigo de como la mala mamá que fue aspera al dar el plato a un niño, y el sorprendido y dolido.",/home/ubuntu/repositories/datasets/PUCP_305/MALO/MALO_ORACION_1.eaf
"Fui el testigo de como la mala mamá que fue aspera al dar el plato a un niño, y el sorprendido y dolido.",/home/ubuntu/repositories/datasets/PUCP_305/MALO/MALO_ORACION_1.eaf
"Fui el testigo de como la mala mamá que fue aspera al dar el plato a un niño, y el sorprendido y dolido.",/home/ubuntu/repositories/datasets/PUCP_305/MALO/MALO_ORACION_1.eaf
Yo me voy a la iglesia a firmar y estar casada.,/home/ubuntu/repositories/datasets/PUCP_305/CONYUGE/CONYUGE_ORACION_1.eaf
¿Qué me dice la bola de cristal? Tengo deseo de saber sobre mi futuro.,/home/ubuntu/repositories/datasets/PUCP_305/BOLA-DE-CRISTAL/BOLA-DE-CRISTAL_ORACION_1.eaf
¿Qué me dice la bola de cristal? Tengo deseo de saber sobre mi futuro.,/home/ubuntu/repositories/datasets/PUCP_305/BOLA-DE-CRISTAL/BOLA-DE-CRISTAL_ORACION_1.eaf
"Oye, por favor ve por allá y te mando a barrer.",/home/ubuntu/repositories/datasets/PUCP_305/MANDAR/MANDAR_ORACION_1.eaf
"Oye, por favor ve por allá y te mando a barrer.",/home/ubuntu/repositories/datasets/PUCP_305/MANDAR/MANDAR_ORACION_1.eaf
"Yo le dije que...¿has oído del gran animal como el dinsaurio? Dijo ""imposible, no existe aquí en la tierra"".",/home/ubuntu/repositories/datasets/PUCP_305/IMPOSIBLE/IMPOSIBLE_ORACION_1.eaf
"Yo le dije que...¿has oído del gran animal como el dinsaurio? Dijo ""imposible, no existe aquí en la tierra"".",/home/ubuntu/repositories/datasets/PUCP_305/IMPOSIBLE/IMPOSIBLE_ORACION_1.eaf
"Yo le dije que...¿has oído del gran animal como el dinsaurio? Dijo ""imposible, no existe aquí en la tierra"".",/home/ubuntu/repositories/datasets/PUCP_305/IMPOSIBLE/IMPOSIBLE_ORACION_1.eaf
"Yo le dije que...¿has oído del gran animal como el dinsaurio? Dijo ""imposible, no existe aquí en la tierra"".",/home/ubuntu/repositories/datasets/PUCP_305/IMPOSIBLE/IMPOSIBLE_ORACION_1.eaf
"Yo le dije que...¿has oído del gran animal como el dinsaurio? Dijo ""imposible, no existe aquí en la tierra"".",/home/ubuntu/repositories/datasets/PUCP_305/IMPOSIBLE/IMPOSIBLE_ORACION_1.eaf
¿Yo ir a bailar? ¡Qué aburrido!,/home/ubuntu/repositories/datasets/PUCP_305/ABURRIDO/ABURRIDO_ORACION_3.eaf
¿Tu abuelo está en el hospital?Él está bien. ,/home/ubuntu/repositories/datasets/PUCP_305/ESTAR-BIEN/ESTAR-BIEN_ORACION_2.eaf
¿Tu abuelo está en el hospital?Él está bien. ,/home/ubuntu/repositories/datasets/PUCP_305/ESTAR-BIEN/ESTAR-BIEN_ORACION_2.eaf
Después lo grabo,/home/ubuntu/repositories/datasets/PUCP_305/DESPUES/DESPUES_ORACION_4.eaf
Veo que está ocupado para que atienda al telefono.,/home/ubuntu/repositories/datasets/PUCP_305/TELEFONO/TELEFONO_ORACION_2.eaf
Veo que está ocupado para que atienda al telefono.,/home/ubuntu/repositories/datasets/PUCP_305/TELEFONO/TELEFONO_ORACION_2.eaf
Veo que está ocupado para que atienda al telefono.,/home/ubuntu/repositories/datasets/PUCP_305/TELEFONO/TELEFONO_ORACION_2.eaf
Siento frío,/home/ubuntu/repositories/datasets/PUCP_305/FRIO/FRIO_ORACION_2.eaf
"Yo lo vi, es imposibile. Creo que existe el que tiene 12 ojos.",/home/ubuntu/repositories/datasets/PUCP_305/DOCE/DOCE_ORACION_2.eaf
"Yo lo vi, es imposibile. Creo que existe el que tiene 12 ojos.",/home/ubuntu/repositories/datasets/PUCP_305/DOCE/DOCE_ORACION_2.eaf
Se ve lindo y fortachón.,/home/ubuntu/repositories/datasets/PUCP_305/FORTACHON/FORTACHON_ORACION_1.eaf
"Yo jugué mucho tiempo, ya está atardeciendo y ya estoy sudando.",/home/ubuntu/repositories/datasets/PUCP_305/SUDAR/SUDAR_ORACION_1.eaf
"Yo jugué mucho tiempo, ya está atardeciendo y ya estoy sudando.",/home/ubuntu/repositories/datasets/PUCP_305/SUDAR/SUDAR_ORACION_1.eaf
Pero ya lo mandé.,/home/ubuntu/repositories/datasets/PUCP_305/MANDAR/MANDAR_ORACION_2.eaf
Hoy iré a una fiesta,/home/ubuntu/repositories/datasets/PUCP_305/HOY/HOY_ORACION_2.eaf
¿Qué pasó? -fue él/ella.,/home/ubuntu/repositories/datasets/PUCP_305/PRESENTE/PRESENTE_ORACION_1.eaf
¿Qué pasó? -fue él/ella.,/home/ubuntu/repositories/datasets/PUCP_305/PRESENTE/PRESENTE_ORACION_1.eaf
¿Qué pasó? -fue él/ella.,/home/ubuntu/repositories/datasets/PUCP_305/PRESENTE/PRESENTE_ORACION_1.eaf
¿Cuántos monos hay? Son 16.,/home/ubuntu/repositories/datasets/PUCP_305/DIECISEIS/DIECISEIS_ORACION_2.eaf
Tu ve a la esquina y espérame ahí para encontrarte.,/home/ubuntu/repositories/datasets/PUCP_305/IR/IR_ORACION_5.eaf
¿Cuándo ingresaremos a ver el partido?,/home/ubuntu/repositories/datasets/PUCP_305/CUANDO/CUANDO_ORACION_2.eaf
Manejo una camioneta en una vía de doble sentido.,/home/ubuntu/repositories/datasets/PUCP_305/CAMIONETA/CAMIONETA_ORACION_1.eaf
"Yo, en el bolsillo, tengo mucho dinero.",/home/ubuntu/repositories/datasets/PUCP_305/MUCHO-DINERO/MUCHO-DINERO_ORACION_1.eaf
"Yo, en el bolsillo, tengo mucho dinero.",/home/ubuntu/repositories/datasets/PUCP_305/MUCHO-DINERO/MUCHO-DINERO_ORACION_1.eaf
Yo caminaba aburrido porque hacía un calor intenso.,/home/ubuntu/repositories/datasets/PUCP_305/ABURRIDO/ABURRIDO_ORACION_2.eaf
Yo soy alta y tú eres una persona pequeña.,/home/ubuntu/repositories/datasets/PUCP_305/PERSONA-PEQUEÑA/PERSONA-PEQUEÑA_ORACION_3.eaf
Me dijo que me odia.,/home/ubuntu/repositories/datasets/PUCP_305/DECIRME/DECIRME_ORACION_1.eaf
Compramos a ésta cortinas.,/home/ubuntu/repositories/datasets/PUCP_305/CORTINA/CORTINA_ORACION_1.eaf
Tú irás a visitar a la casa de tu madre.,/home/ubuntu/repositories/datasets/PUCP_305/IR/IR_ORACION_4.eaf
Es imposible que me hayan dicho que mi enamorado es infiel.,/home/ubuntu/repositories/datasets/PUCP_305/INFIEL/INFIEL_ORACION_1.eaf
Es imposible que me hayan dicho que mi enamorado es infiel.,/home/ubuntu/repositories/datasets/PUCP_305/INFIEL/INFIEL_ORACION_1.eaf
"Alto ahí, disculpa no soy vieja, soy joven, ¿Qué te pasas?",/home/ubuntu/repositories/datasets/PUCP_305/JOVEN/JOVEN_ORACION_3.eaf
Tráeme la caja grande y la cargo.,/home/ubuntu/repositories/datasets/PUCP_305/CAJA/CAJA_ORACION_2.eaf
Tráeme la caja grande y la cargo.,/home/ubuntu/repositories/datasets/PUCP_305/CAJA/CAJA_ORACION_2.eaf
"Salí a caminar, por ahí ví una pelea de perros, seguí mis pasos. Caminaba por allá, vi una pareja enamorada, a mi no me interesaba y seguí mi camino.",/home/ubuntu/repositories/datasets/PUCP_305/DAR-PASOS/DAR-PASOS_ORACION_1.eaf
"Salí a caminar, por ahí ví una pelea de perros, seguí mis pasos. Caminaba por allá, vi una pareja enamorada, a mi no me interesaba y seguí mi camino.",/home/ubuntu/repositories/datasets/PUCP_305/DAR-PASOS/DAR-PASOS_ORACION_1.eaf
"Salí a caminar, por ahí ví una pelea de perros, seguí mis pasos. Caminaba por allá, vi una pareja enamorada, a mi no me interesaba y seguí mi camino.",/home/ubuntu/repositories/datasets/PUCP_305/DAR-PASOS/DAR-PASOS_ORACION_1.eaf
"Salí a caminar, por ahí ví una pelea de perros, seguí mis pasos. Caminaba por allá, vi una pareja enamorada, a mi no me interesaba y seguí mi camino.",/home/ubuntu/repositories/datasets/PUCP_305/DAR-PASOS/DAR-PASOS_ORACION_1.eaf
"Veo el cajón, lo abro, guardo los libros y al terminar lo cierro.",/home/ubuntu/repositories/datasets/PUCP_305/CERRAR-CAJON/CERRAR-CAJON_ORACION_2.eaf
En una caja guardo cosas y la cargo. ,/home/ubuntu/repositories/datasets/PUCP_305/CAJA/CAJA_ORACION_1.eaf
Yo encontré un celular fino por casualidad,/home/ubuntu/repositories/datasets/PUCP_305/ENCONTRAR/ENCONTRAR_ORACION_3.eaf
Yo encontré un celular fino por casualidad,/home/ubuntu/repositories/datasets/PUCP_305/ENCONTRAR/ENCONTRAR_ORACION_3.eaf
"Al participar, alcanzamos la igualdad",/home/ubuntu/repositories/datasets/PUCP_305/IGUAL/IGUAL_ORACION_4.eaf
Hoy me encontré a Juan por sorpresa. ,/home/ubuntu/repositories/datasets/PUCP_305/ACERCARSE/ACERCARSE_ORACION_1.eaf
Hoy me encontré a Juan por sorpresa. ,/home/ubuntu/repositories/datasets/PUCP_305/ACERCARSE/ACERCARSE_ORACION_1.eaf
¡Qué sorpresa! Eres flaco.,/home/ubuntu/repositories/datasets/PUCP_305/FLACO/FLACO_ORACION_1.eaf
¡Qué sorpresa! Eres flaco.,/home/ubuntu/repositories/datasets/PUCP_305/FLACO/FLACO_ORACION_1.eaf
Llegaron cuatros mamás para apoyar la enseñanza de la lengua de Seña.,/home/ubuntu/repositories/datasets/PUCP_305/CUATRO/CUATRO_ORACION_1.eaf
Llegaron cuatros mamás para apoyar la enseñanza de la lengua de Seña.,/home/ubuntu/repositories/datasets/PUCP_305/CUATRO/CUATRO_ORACION_1.eaf
Llegaron cuatros mamás para apoyar la enseñanza de la lengua de Seña.,/home/ubuntu/repositories/datasets/PUCP_305/CUATRO/CUATRO_ORACION_1.eaf
Llegaron cuatros mamás para apoyar la enseñanza de la lengua de Seña.,/home/ubuntu/repositories/datasets/PUCP_305/CUATRO/CUATRO_ORACION_1.eaf
Hay fuerte sol por ahí y cierra la cortina.,/home/ubuntu/repositories/datasets/PUCP_305/CORTINA/CORTINA_ORACION_3.eaf
La cantidad de los chanchos es 18,/home/ubuntu/repositories/datasets/PUCP_305/DIECIOCHO/DIECIOCHO_ORACION_1.eaf
¿Estás enfermo?Yo estoy bien.,/home/ubuntu/repositories/datasets/PUCP_305/ESTAR-BIEN/ESTAR-BIEN_ORACION_1.eaf
¿Estás enfermo?Yo estoy bien.,/home/ubuntu/repositories/datasets/PUCP_305/ESTAR-BIEN/ESTAR-BIEN_ORACION_1.eaf
Mientras hablaba con el dr y le hice las preguntas.,/home/ubuntu/repositories/datasets/PUCP_305/PREGUNTAR/PREGUNTAR_ORACION_1.eaf
¿Cuántos me darás? déjame ver y contar el tubo(rollo) de monedas.,/home/ubuntu/repositories/datasets/PUCP_305/CONTAR-DINERO/CONTAR-DINERO_ORACION_2.eaf
"¿Por qué contarle a nuestro amigo? Mejor no, vamos a juntarnos aparte dice el otro amigo. Lo veo como una mala persona.",/home/ubuntu/repositories/datasets/PUCP_305/MALO/MALO_ORACION_2.eaf
"¿Por qué contarle a nuestro amigo? Mejor no, vamos a juntarnos aparte dice el otro amigo. Lo veo como una mala persona.",/home/ubuntu/repositories/datasets/PUCP_305/MALO/MALO_ORACION_2.eaf
"¿Por qué contarle a nuestro amigo? Mejor no, vamos a juntarnos aparte dice el otro amigo. Lo veo como una mala persona.",/home/ubuntu/repositories/datasets/PUCP_305/MALO/MALO_ORACION_2.eaf
Siempre sonrío.,/home/ubuntu/repositories/datasets/PUCP_305/FELIZ/FELIZ_ORACION_3.eaf
"Invitame a tu matrimonio, si?",/home/ubuntu/repositories/datasets/PUCP_305/MATRIMONIO/MATRIMONIO_ORACION_2.eaf
"Oye, ¿Cuál es el precio este de ahi? Voy a pagar, ¿Éste cuánto está?, Contando billetes, aqui tiene, cuentas billetes. Listo, dame.",/home/ubuntu/repositories/datasets/PUCP_305/CONTAR-DINERO/CONTAR-DINERO_ORACION_1.eaf
"Oye, ¿Cuál es el precio este de ahi? Voy a pagar, ¿Éste cuánto está?, Contando billetes, aqui tiene, cuentas billetes. Listo, dame.",/home/ubuntu/repositories/datasets/PUCP_305/CONTAR-DINERO/CONTAR-DINERO_ORACION_1.eaf
"Oye, ¿Cuál es el precio este de ahi? Voy a pagar, ¿Éste cuánto está?, Contando billetes, aqui tiene, cuentas billetes. Listo, dame.",/home/ubuntu/repositories/datasets/PUCP_305/CONTAR-DINERO/CONTAR-DINERO_ORACION_1.eaf
Quiero acercarme al jefe,/home/ubuntu/repositories/datasets/PUCP_305/ACERCARSE/ACERCARSE_ORACION_2.eaf
"Ah, eras gordo. Qué bien que ahora te hayas delgazado",/home/ubuntu/repositories/datasets/PUCP_305/FLACO/FLACO_ORACION_3.eaf
Yo tengo una pila. ¿De qué? Trabajo.,/home/ubuntu/repositories/datasets/PUCP_305/PILA/PILA_ORACION_1.eaf
¡Wow! ¡Estás gordo!,/home/ubuntu/repositories/datasets/PUCP_305/GORDO/GORDO_ORACION_1.eaf
"Cuando veo el papel, uy ya era hora, y subo rapidito para arriba.",/home/ubuntu/repositories/datasets/PUCP_305/SUBIR-PERSONA/SUBIR-PERSONA_ORACION_1.eaf
"Me falta comer, no me avisaste nada. Avísame antes.",/home/ubuntu/repositories/datasets/PUCP_305/ANTES/ANTES_ORACION_1.eaf
"Me falta comer, no me avisaste nada. Avísame antes.",/home/ubuntu/repositories/datasets/PUCP_305/ANTES/ANTES_ORACION_1.eaf
¿Te vas a comer todo eso? Hay que dividir los alimentos en partes iguales.,/home/ubuntu/repositories/datasets/PUCP_305/IGUAL/IGUAL_ORACION_1.eaf
Ellos mientras señaban vieron el amanecer.,/home/ubuntu/repositories/datasets/PUCP_305/AMANECER/AMANECER_ORACION_1.eaf
"Las personas se comunican y piensan de formas diferentes. Todos somos iguales, no diferentes.",/home/ubuntu/repositories/datasets/PUCP_305/IGUAL/IGUAL_ORACION_8.eaf
"Las personas se comunican y piensan de formas diferentes. Todos somos iguales, no diferentes.",/home/ubuntu/repositories/datasets/PUCP_305/IGUAL/IGUAL_ORACION_8.eaf
"Las personas se comunican y piensan de formas diferentes. Todos somos iguales, no diferentes.",/home/ubuntu/repositories/datasets/PUCP_305/IGUAL/IGUAL_ORACION_8.eaf
"Eres muy delgado, ¿qué pasa contigo?",/home/ubuntu/repositories/datasets/PUCP_305/FLACO/FLACO_ORACION_4.eaf
Estoy misio pues no tengo dinero.,/home/ubuntu/repositories/datasets/PUCP_305/DINERO/DINERO_ORACION_2.eaf
